Each Task Period:[6, 105]
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 5 950
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 6 950
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 5 950
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 6 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 36 16665
Task2- MissCount, TotalTxCount: 4 950
Task1- MissCount, TotalTxCount: 42 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 40 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 65 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 4 950
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 6 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 4 950
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 4 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 4 950
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 4 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 63 16665
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 71 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 65 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 8 950
Task1- MissCount, TotalTxCount: 63 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 0 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 2 950
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 1 950
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 3 950
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 1 950
