Each Task Period:[6, 384]
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 37 16665
Task2- MissCount, TotalTxCount: 0 260
Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 0 260
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 2 260
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 0 260
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 0 260
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 1 260
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 0 260
