Each Task Period:[945, 6]
Task2- MissCount, TotalTxCount: 64 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 46 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 46 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 54 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 73 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 61 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 69 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 60 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 44 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 70 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 78 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 53 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 56 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 70 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 50 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 52 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 52 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 62 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 66 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 63 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 61 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 71 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 72 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 49 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 62 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 61 16665
Task1- MissCount, TotalTxCount: 2 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 67 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 53 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 55 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 52 16665
Task1- MissCount, TotalTxCount: 0 105
Task2- MissCount, TotalTxCount: 57 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 59 16665
Task1- MissCount, TotalTxCount: 1 105
Task2- MissCount, TotalTxCount: 58 16665
