Each Task Period:[6, 216]
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 5 462
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 462
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 51 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 3 462
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 3 462
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 42 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 2 462
Task1- MissCount, TotalTxCount: 64 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 5 462
Task1- MissCount, TotalTxCount: 50 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 64 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 63 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 2 462
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 2 462
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 2 462
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 1 462
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 2 462
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 0 462
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 2 462
