Each Task Period:[4, 77]
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 764 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 810 24999
Task2- MissCount, TotalTxCount: 3 1297
Task1- MissCount, TotalTxCount: 787 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 809 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 737 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 769 24999
Task2- MissCount, TotalTxCount: 6 1297
Task1- MissCount, TotalTxCount: 793 24999
Task2- MissCount, TotalTxCount: 5 1297
Task1- MissCount, TotalTxCount: 766 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 762 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 749 24999
Task2- MissCount, TotalTxCount: 5 1297
Task1- MissCount, TotalTxCount: 749 24999
Task2- MissCount, TotalTxCount: 0 1297
Task1- MissCount, TotalTxCount: 786 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 756 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 752 25000
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 770 24999
Task2- MissCount, TotalTxCount: 3 1297
Task1- MissCount, TotalTxCount: 754 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 755 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 819 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 797 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 741 25000
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 796 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 824 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 753 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 786 24999
Task2- MissCount, TotalTxCount: 3 1297
Task1- MissCount, TotalTxCount: 748 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 834 24999
Task2- MissCount, TotalTxCount: 5 1297
Task1- MissCount, TotalTxCount: 738 24999
Task2- MissCount, TotalTxCount: 6 1297
Task1- MissCount, TotalTxCount: 726 25000
Task2- MissCount, TotalTxCount: 7 1297
Task1- MissCount, TotalTxCount: 776 24999
Task2- MissCount, TotalTxCount: 5 1297
Task1- MissCount, TotalTxCount: 783 24999
Task2- MissCount, TotalTxCount: 1 1297
Task1- MissCount, TotalTxCount: 802 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 733 24999
Task2- MissCount, TotalTxCount: 3 1297
Task1- MissCount, TotalTxCount: 717 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 741 24999
Task2- MissCount, TotalTxCount: 3 1297
Task1- MissCount, TotalTxCount: 782 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 798 24999
Task2- MissCount, TotalTxCount: 3 1297
Task1- MissCount, TotalTxCount: 787 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 769 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 797 24999
Task2- MissCount, TotalTxCount: 4 1297
Task1- MissCount, TotalTxCount: 776 24999
Task2- MissCount, TotalTxCount: 2 1297
Task1- MissCount, TotalTxCount: 757 24999
Task2- MissCount, TotalTxCount: 5 1297
