Each Task Period:[38, 4]
Task2- MissCount, TotalTxCount: 2263 24999
Task1- MissCount, TotalTxCount: 8 2630
Task2- MissCount, TotalTxCount: 2343 24999
Task1- MissCount, TotalTxCount: 9 2630
Task2- MissCount, TotalTxCount: 2257 24999
Task1- MissCount, TotalTxCount: 4 2630
Task2- MissCount, TotalTxCount: 2311 24999
Task1- MissCount, TotalTxCount: 8 2630
Task2- MissCount, TotalTxCount: 2318 24999
Task1- MissCount, TotalTxCount: 12 2630
Task2- MissCount, TotalTxCount: 2296 24999
Task1- MissCount, TotalTxCount: 6 2630
Task2- MissCount, TotalTxCount: 2265 24999
Task1- MissCount, TotalTxCount: 10 2630
Task2- MissCount, TotalTxCount: 2298 24999
Task1- MissCount, TotalTxCount: 18 2630
Task2- MissCount, TotalTxCount: 2339 24999
Task1- MissCount, TotalTxCount: 7 2630
Task2- MissCount, TotalTxCount: 2302 24999
Task1- MissCount, TotalTxCount: 6 2630
Task2- MissCount, TotalTxCount: 2279 24999
Task1- MissCount, TotalTxCount: 7 2630
Task2- MissCount, TotalTxCount: 2248 24999
Task1- MissCount, TotalTxCount: 8 2630
Task2- MissCount, TotalTxCount: 2260 24999
Task1- MissCount, TotalTxCount: 12 2630
Task2- MissCount, TotalTxCount: 2327 24999
Task1- MissCount, TotalTxCount: 11 2630
Task2- MissCount, TotalTxCount: 2320 24999
Task1- MissCount, TotalTxCount: 8 2630
Task2- MissCount, TotalTxCount: 2335 24999
Task1- MissCount, TotalTxCount: 2 2630
Task2- MissCount, TotalTxCount: 2306 24999
Task1- MissCount, TotalTxCount: 6 2630
Task2- MissCount, TotalTxCount: 2319 24999
Task1- MissCount, TotalTxCount: 16 2630
Task2- MissCount, TotalTxCount: 2250 25000
Task1- MissCount, TotalTxCount: 11 2630
Task2- MissCount, TotalTxCount: 2262 25000
Task1- MissCount, TotalTxCount: 5 2630
Task2- MissCount, TotalTxCount: 2356 24999
Task1- MissCount, TotalTxCount: 3 2630
Task2- MissCount, TotalTxCount: 2324 24999
Task1- MissCount, TotalTxCount: 9 2630
Task2- MissCount, TotalTxCount: 2276 24999
Task1- MissCount, TotalTxCount: 14 2630
Task2- MissCount, TotalTxCount: 2250 24999
Task1- MissCount, TotalTxCount: 13 2630
Task2- MissCount, TotalTxCount: 2324 24999
Task1- MissCount, TotalTxCount: 7 2630
Task2- MissCount, TotalTxCount: 2256 24999
Task1- MissCount, TotalTxCount: 12 2630
Task2- MissCount, TotalTxCount: 2287 24999
Task1- MissCount, TotalTxCount: 8 2630
Task2- MissCount, TotalTxCount: 2288 24999
Task1- MissCount, TotalTxCount: 10 2630
Task2- MissCount, TotalTxCount: 2283 24999
Task1- MissCount, TotalTxCount: 5 2630
Task2- MissCount, TotalTxCount: 2311 24999
Task1- MissCount, TotalTxCount: 8 2630
Task2- MissCount, TotalTxCount: 2322 24999
Task1- MissCount, TotalTxCount: 11 2630
Task2- MissCount, TotalTxCount: 2267 24999
