Each Task Period:[6, 13]
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 25 7690
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 21 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 15 7690
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 21 7690
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 13 7690
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 19 7690
Task1- MissCount, TotalTxCount: 68 16665
Task2- MissCount, TotalTxCount: 23 7690
Task1- MissCount, TotalTxCount: 36 16665
Task2- MissCount, TotalTxCount: 12 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 15 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 21 7690
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 15 7690
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 24 7690
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 21 7690
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 13 7690
Task1- MissCount, TotalTxCount: 44 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 24 7690
Task1- MissCount, TotalTxCount: 43 16665
Task2- MissCount, TotalTxCount: 24 7690
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 22 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 23 7690
Task1- MissCount, TotalTxCount: 45 16665
Task2- MissCount, TotalTxCount: 15 7690
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 22 7690
Task1- MissCount, TotalTxCount: 58 16665
Task2- MissCount, TotalTxCount: 24 7690
Task1- MissCount, TotalTxCount: 54 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 18 7690
Task1- MissCount, TotalTxCount: 59 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 57 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 22 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 55 16665
Task2- MissCount, TotalTxCount: 23 7690
Task1- MissCount, TotalTxCount: 53 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 23 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 17 7690
Task1- MissCount, TotalTxCount: 69 16665
Task2- MissCount, TotalTxCount: 21 7690
Task1- MissCount, TotalTxCount: 48 16665
Task2- MissCount, TotalTxCount: 29 7690
Task1- MissCount, TotalTxCount: 46 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 66 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 61 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 47 16665
Task2- MissCount, TotalTxCount: 23 7690
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 16 7690
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 56 16665
Task2- MissCount, TotalTxCount: 14 7690
Task1- MissCount, TotalTxCount: 60 16665
Task2- MissCount, TotalTxCount: 24 7690
Task1- MissCount, TotalTxCount: 49 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 62 16665
Task2- MissCount, TotalTxCount: 20 7690
Task1- MissCount, TotalTxCount: 52 16665
Task2- MissCount, TotalTxCount: 22 7690
